19-47-78-59-63-88-69-84,3
19-47-67-86-65-61-80-84,3
19-38-34-39-76-61-80-84,3
19-47-67-92,3
19-38-43-59-63-88-92,3
19-38-43-80-67-92,3
19-47-78-59-63-88-92,3
19-38-34-39-76-63-88-92,2
19-38-43-59-63-71-100-77-92,2
19-47-67-75-104,12
19-38-43-59-63-88-75-104,9
19-38-43-80-67-75-104,9
19-47-78-59-63-88-75-104,9
19-38-43-59-63-71-100-104,9
19-47-78-59-63-71-100-104,9
19-47-67-75-83-112,11
19-38-43-59-63-88-75-83-112,8
19-38-43-80-67-75-83-112,8
19-47-78-59-63-88-75-83-112,8
19-38-43-59-63-71-79-108-112,8
19-47-67-75-98-79-108-112,8
19-47-67-75-83-91-136,9
19-38-43-59-74-70-66-62-55-95-128-132-136,8
19-47-78-59-74-70-66-62-55-95-128-132-136,8
19-38-34-30-26-35-62-55-95-128-132-136,8
19-38-34-39-70-66-62-55-95-128-132-136,8
19-38-34-30-26-22-31-55-95-128-132-136,8
19-47-67-75-83-91-111,8
19-38-43-59-74-70-66-62-55-95-128-132-111,7
19-47-78-59-74-70-66-62-55-95-128-132-111,7
19-38-34-30-26-35-62-55-95-128-132-111,6
19-38-34-39-70-66-62-55-95-128-132-111,6
19-38-34-30-26-22-31-55-95-128-132-111,6
19-38-43-59-74-70-66-62-55-95-128-107,8
19-47-78-59-74-70-66-62-55-95-128-107,8
19-38-34-30-26-35-62-55-95-128-107,8
19-38-34-39-70-66-62-55-95-128-107,8
19-38-34-30-26-22-31-55-95-128-107,8
19-47-67-86-65-74-70-66-62-55-95-128-107,7
19-38-43-59-63-71-94,2
19-47-67-75-98-94,2
19-47-78-59-63-71-94,2
19-47-67-86-71-94,2
19-38-34-39-76-63-71-94,2
19-38-43-59-63-88-75-98-94,2
19-38-34,15
19-47-78-45-34,11
19-47-67-86-65-61-45-34,8
19-38-43-80-67-86-65-61-45-34,6
19-38-43-59-63-88-69-78-45-34,6
19-47-67-86-65-61-80-49-38-34,6
19-38-43-59-74,10
19-47-78-59-74,10
19-47-67-86-65-74,9
19-38-43-80-67-86-65-74,7
19-47-67-75-98-73-65-74,7
19-38-43-59-63-88-75-98-73-65-74,5
19-47-67-75-83-106-87-126,10
19-47-67-75-83-91-130-126,10
19-38-43-59-63-71-79-87-126,9
19-47-67-75-98-79-87-126,9
19-47-78-59-63-71-79-87-126,9
19-47-67-86-71-79-87-126,9
42-38-17,16
42-47-78-45-17,12
42-47-67-86-65-61-45-17,9
42-38-34-39-76-61-45-17,9
42-38-43-59-74-41-36-17,9
42-47-78-59-74-41-36-17,8
42-47-84,4
42-38-43-80-84,3
42-38-43-59-63-88-69-84,2
42-47-78-59-63-88-69-84,2
42-47-67-86-65-61-80-84,2
42-38-34-39-76-61-80-84,2
42-47-67-92,4
42-38-43-59-63-88-92,3
42-38-43-80-67-92,3
42-47-78-59-63-88-92,3
42-38-34-39-76-63-88-92,2
42-38-43-59-63-71-100-77-92,2
42-47-67-75-104,2
42-38-43-59-63-88-75-104,2
42-38-43-80-67-75-104,2
42-47-78-59-63-88-75-104,2
42-38-43-59-63-71-100-104,2
42-47-78-59-63-71-100-104,2
42-47-67-75-83-112,5
42-38-43-59-63-88-75-83-112,4
42-38-43-80-67-75-83-112,4
42-47-78-59-63-88-75-83-112,4
42-38-43-59-63-71-79-108-112,4
42-47-67-75-98-79-108-112,4
42-47-67-75-83-91-136,6
42-38-43-59-74-70-66-62-55-95-128-132-136,5
42-47-78-59-74-70-66-62-55-95-128-132-136,5
42-38-34-30-26-35-62-55-95-128-132-136,5
42-38-34-39-70-66-62-55-95-128-132-136,5
42-38-34-30-26-22-31-55-95-128-132-136,5
42-47-67-75-83-91-111,2
42-38-43-59-74-70-66-62-55-95-128-132-111,2
42-47-78-59-74-70-66-62-55-95-128-132-111,2
42-38-34-30-26-35-62-55-95-128-132-111,2
42-38-34-39-70-66-62-55-95-128-132-111,2
42-38-34-30-26-22-31-55-95-128-132-111,2
42-47-67-75-83-91-111,11
42-38-43-59-74-70-66-62-55-95-128-132-111,10
42-47-78-59-74-70-66-62-55-95-128-132-111,10
42-38-34-30-26-35-62-55-95-128-132-111,10
42-38-34-39-70-66-62-55-95-128-132-111,9
42-38-34-30-26-22-31-55-95-128-132-111,9
42-38-43-59-63-71-94,3
42-47-67-75-98-94,3
42-47-78-59-63-71-94,3
42-47-67-86-71-94,3
42-38-34-39-76-63-71-94,3
42-38-43-59-63-88-75-98-94,2
42-38-34,16
42-47-78-45-34,12
42-47-67-86-65-61-45-34,9
42-38-43-80-67-86-65-61-45-34,7
42-38-43-59-63-88-69-78-45-34,7
42-47-67-86-65-61-80-49-38-34,7
42-38-43-59-74,11
42-47-78-59-74,11
42-47-67-86-65-74,10
42-38-43-80-67-86-65-74,7
42-47-67-75-98-73-65-74,7
42-38-43-59-63-88-75-98-73-65-74,6
42-47-67-75-83-106-87-126,11
42-47-67-75-83-91-130-126,11
42-38-43-59-63-71-79-87-126,11
42-47-67-75-98-79-87-126,11
42-47-78-59-63-71-79-87-126,11
42-47-67-86-71-79-87-126,11
82-78-45-17,12
82-49-38-17,12
82-67-86-65-61-45-17,9
82-78-59-74-41-36-17,9
82-78-59-74-70-37-32-36-17,8
82-67-86-65-74-41-36-17,8
82-49-44,4
82-78-45-40-44,3
82-67-86-65-61-45-40-44,2
82-78-59-63-88-69-49-44,2
82-67-86-65-61-80-49-44,2
82-78-59-74-41-36-40-44,2
82-67-92,2
82-78-59-63-88-92,1
82-49-38-43-59-63-88-92,1
82-78-45-40-47-67-92,1
82-49-38-43-80-67-92,1
82-78-59-63-71-100-77-92,1
82-67-75-104,2
82-78-59-63-88-75-104,1
82-78-59-63-71-100-104,1
82-67-86-71-100-104,1
82-49-38-43-59-63-88-75-104,1
82-78-45-40-47-67-75-104,1
82-67-75-83-112,3
82-78-59-63-88-75-83-112,2
82-67-75-98-79-108-112,2
82-78-59-63-71-79-108-112,2
82-67-86-71-79-108-112,2
82-78-59-63-71-100-83-112,2
82-67-75-83-91-136,2
82-78-59-74-70-66-62-55-95-128-132-136,1
82-67-86-65-74-70-66-62-55-95-128-132-136,1
82-67-75-83-106-87-132-136,1
82-78-59-63-88-75-83-91-136,1
82-67-75-98-79-108-91-136,1
82-67-75-83-91-111,3
82-78-59-74-70-66-62-55-95-128-132-111,2
82-67-86-65-74-70-66-62-55-95-128-132-111,2
82-67-75-83-106-87-132-111,2
82-78-59-63-88-75-83-91-111,2
82-67-75-98-79-108-91-111,2
82-78-59-74-70-66-62-55-95-128-107,2
82-67-86-65-74-70-66-62-55-95-128-107,2
82-67-75-83-106-87-107,2
82-67-75-83-91-130-107,2
82-67-75-98-79-87-107,2
82-78-59-63-71-79-87-107,2
82-67-75-98-94,3
82-78-59-63-71-94,3
82-67-86-71-94,3
82-78-59-63-88-75-98-94,2
82-67-75-83-106-81-94,2
82-49-38-43-59-63-71-94,2
82-78-45-34,13
82-49-38-34,13
82-67-86-65-61-45-34,10
82-67-86-65-61-80-49-38-34,7
82-78-59-63-88-69-49-38-34,7
82-67-75-98-73-65-61-45-34,7
82-78-59-74,15
82-67-86-65-74,13
82-49-38-43-59-74,11
82-67-75-98-73-65-74,10
82-78-45-40-47-67-86-65-74,7
82-49-38-43-80-67-86-65-74,7
82-67-75-83-106-87-126,11
82-67-75-83-91-130-126,11
82-67-75-98-79-87-126,11
82-78-59-63-71-79-87-126,11
82-67-86-71-79-87-126,11
82-78-59-63-88-75-83-106-87-126,8
90-86-65-61-45-17,11
90-69-78-45-17,11
90-69-49-38-17,11
90-86-65-74-41-36-17,10
90-86-65-74-70-37-32-36-17,9
90-86-65-61-80-49-38-17,9
90-69-49-44,4
90-86-65-61-45-40-44,3
90-69-78-45-40-44,3
90-86-65-61-80-49-44,3
90-86-65-74-41-36-40-44,3
90-86-65-74-70-37-32-36-40-44,2
90-69-84,3
90-86-65-61-80-84,3
90-86-65-61-45-40-47-84,2
90-69-78-45-40-47-84,2
90-69-49-38-43-80-84,2
90-75-98-73-65-61-80-84,2
90-75-104,2
90-86-71-100-104,2
90-86-65-61-80-67-75-104,1
90-69-78-59-63-88-75-104,1
90-75-98-79-108-85-104,1
90-75-83-106-81-100-104,1
90-75-83-112,3
90-75-98-79-108-112,2
90-86-71-79-108-112,2
90-86-71-100-83-112,2
90-86-65-61-80-67-75-83-112,2
90-69-78-59-63-88-75-83-112,2
90-75-83-91-136,5
90-86-65-74-70-66-62-55-95-128-132-136,4
90-75-83-106-87-132-136,4
90-75-98-79-108-91-136,4
90-86-71-79-108-91-136,4
90-86-71-100-83-91-136,4
90-75-83-91-111,10
90-86-65-74-70-66-62-55-95-128-132-111,7
90-75-83-106-87-132-111,7
90-75-98-79-108-91-111,7
90-86-71-79-108-91-111,7
90-86-71-100-83-91-111,7
90-86-65-74-70-66-62-55-95-128-107,9
90-75-83-106-87-107,9
90-75-83-91-130-107,9
90-75-98-79-87-107,9
90-86-71-79-87-107,9
90-69-78-59-74-70-66-62-55-95-128-107,8
90-75-98-94,4
90-86-71-94,4
90-75-83-106-81-94,3
90-69-78-59-63-71-94,3
90-69-78-59-63-88-75-98-94,2
90-86-65-61-80-67-75-98-94,2
90-86-65-61-45-34,12
90-69-78-45-34,12
90-69-49-38-34,12
90-86-65-61-80-49-38-34,9
90-75-98-73-65-61-45-34,9
90-75-98-73-88-69-78-45-34,7
90-86-65-74,16
90-69-78-59-74,13
90-75-98-73-65-74,12
90-69-49-38-43-59-74,10
90-75-83-106-81-73-65-74,9
90-86-65-61-80-49-38-43-59-74,8
90-86-65-74-70-66-62-55-95-128-107,9
90-75-83-106-87-107,9
90-75-83-91-130-107,9
90-75-98-79-87-107,9
90-86-71-79-87-107,9
90-69-78-59-74-70-66-62-55-95-128-107,8
102-77-86-65-61-45-17,12
102-77-69-78-45-17,12
102-77-69-49-38-17,12
102-98-73-65-61-45-17,12
102-77-86-65-74-41-36-17,10
102-98-73-65-74-41-36-17,10
102-77-69-49-44,5
102-77-86-65-61-45-40-44,4
102-77-69-78-45-40-44,4
102-77-86-65-61-80-49-44,4
102-98-73-65-61-45-40-44,4
102-98-73-65-61-80-49-44,4
102-77-69-84,1
102-77-86-65-61-80-84,1
102-98-73-65-61-80-84,1
102-98-73-88-69-84,1
102-77-86-65-61-45-40-47-84,0
102-77-69-78-45-40-47-84,0
102-77-92,3
102-98-73-88-92,2
102-77-86-65-61-80-67-92,2
102-77-69-78-59-63-88-92,2
102-98-79-108-85-77-92,2
102-83-106-81-100-77-92,2
102-83-112,1
102-98-79-108-112,1
102-77-86-71-79-108-112,1
102-98-73-88-75-83-112,1
102-77-86-71-100-83-112,1
102-83-91-130-89-108-112,0
102-83-91-111,2
102-83-106-87-132-111,2
102-98-79-108-91-111,2
102-98-79-87-132-111,2
102-77-86-65-74-70-66-62-55-95-128-132-111,1
102-98-73-65-74-70-66-62-55-95-128-132-111,1
102-83-106-87-107,12
102-83-91-130-107,12
102-98-79-87-107,12
102-77-86-65-74-70-66-62-55-95-128-107,9
102-98-73-65-74-70-66-62-55-95-128-107,9
102-98-79-108-91-130-107,9
102-98-94,4
102-83-106-81-94,3
102-77-86-71-94,3
102-77-69-78-59-63-71-94,2
102-83-91-130-89-81-94,2
102-77-69-78-59-63-88-75-98-94,1
102-77-86-65-61-45-34,11
102-77-69-78-45-34,11
102-77-69-49-38-34,11
102-98-73-65-61-45-34,11
102-77-86-65-61-80-49-38-34,9
102-98-73-88-69-78-45-34,9
102-77-86-65-74,13
102-98-73-65-74,13
102-77-69-78-59-74,11
102-83-106-81-73-65-74,10
102-98-73-88-69-78-59-74,8
102-77-69-49-38-43-59-74,8
102-83-106-87-126,11
102-83-91-130-126,10
102-98-79-87-126,10
102-98-79-108-91-130-126,8
102-77-86-71-79-87-126,8
102-77-86-71-100-83-106-87-126,6
110-85-77-86-65-61-45-17,11
110-85-77-69-78-45-17,11
110-106-81-73-65-61-45-17,11
110-85-77-69-49-38-17,11
110-85-98-73-65-61-45-17,11
110-85-77-86-65-74-41-36-17,9
110-85-77-69-49-44,4
110-85-77-86-65-61-45-40-44,3
110-85-77-69-78-45-40-44,3
110-85-77-86-65-61-80-49-44,3
110-106-81-73-65-61-45-40-44,3
110-106-81-100-77-69-49-44,3
110-85-77-69-84,2
110-85-77-86-65-61-80-84,1
110-106-81-100-77-69-84,1
110-106-81-73-65-61-80-84,1
110-106-81-73-88-69-84,1
110-85-98-73-65-61-80-84,1
110-85-77-92,5
110-106-81-100-77-92,4
110-106-81-73-88-92,4
110-85-98-73-88-92,4
110-85-77-86-65-61-80-67-92,3
110-85-77-69-78-59-63-88-92,3
110-85-104,3
110-106-81-100-104,3
110-106-81-73-88-75-104,2
110-85-98-73-88-75-104,2
110-85-77-86-71-100-104,2
110-91-130-89-108-85-104,2
110-91-136,1
110-106-87-132-136,1
110-85-98-79-108-91-136,0
110-106-81-100-83-91-136,0
110-85-98-79-87-132-136,0
110-106-87-126-122-118-124-128-132-136,0
110-91-111,4
110-106-87-132-111,3
110-85-98-79-108-91-111,2
110-106-81-100-83-91-111,2
110-85-98-79-87-132-111,2
110-106-87-126-122-118-124-128-132-111,2
110-106-87-107,9
110-91-130-107,9
110-85-98-79-87-107,7
110-106-87-126-122-118-124-128-107,7
110-91-130-126-122-118-124-128-107,7
110-85-77-86-65-74-70-66-62-55-95-128-107,5
110-106-81-94,2
110-85-98-94,2
110-85-77-86-71-94,1
110-91-130-89-81-94,1
110-106-81-73-88-75-98-94,1
110-106-81-100-77-86-71-94,1
110-85-77-86-65-61-45-34,7
110-85-77-69-78-45-34,7
110-106-81-73-65-61-45-34,7
110-85-77-69-49-38-34,7
110-85-98-73-65-61-45-34,7
110-106-81-100-77-86-65-61-45-34,5
110-85-77-86-65-74,8
110-106-81-73-65-74,8
110-85-98-73-65-74,8
110-85-77-69-78-59-74,6
110-106-81-100-77-86-65-74,6
110-91-130-89-81-73-65-74,5
110-106-87-126,11
110-91-130-126,11
110-85-98-79-87-126,8
110-106-81-100-83-91-130-126,6
110-85-98-79-108-91-130-126,6
110-85-77-86-71-79-87-126,6
134-130-126-97-57-64-68-72-76-61-45-17,12
134-130-126-97-57-64-68-72-41-36-17,12
134-130-126-97-57-64-68-37-32-36-17,12
134-130-126-97-57-33-24-28-32-36-17,12
134-93-85-77-86-65-61-45-17,10
134-93-85-77-69-78-45-17,10
134-93-85-77-69-49-44,5
134-130-126-97-57-64-68-72-76-61-45-40-44,5
134-130-126-97-57-64-68-72-76-61-80-49-44,5
134-130-126-97-57-64-68-72-41-36-40-44,5
134-130-126-97-57-64-68-37-32-36-40-44,4
134-130-126-97-57-33-24-28-32-36-40-44,4
134-93-85-77-69-84,5
134-130-126-97-57-64-68-72-76-61-80-84,4
134-130-126-97-57-64-68-72-76-63-88-69-84,4
134-130-89-108-85-77-69-84,4
134-93-85-77-86-65-61-80-84,4
134-93-106-81-100-77-69-84,4
134-93-85-77-92,4
134-130-126-97-57-64-68-72-76-63-88-92,3
134-130-89-108-85-77-92,3
134-93-106-81-100-77-92,3
134-93-106-81-73-88-92,3
134-93-85-98-73-88-92,3
134-93-85-104,3
134-130-89-108-85-104,2
134-93-106-81-100-104,2
134-130-89-81-100-104,2
134-130-126-97-57-64-68-72-76-63-88-75-104,1
134-130-126-97-57-64-68-72-76-63-71-100-104,1
134-93-112,4
134-130-89-108-112,3
134-93-85-98-79-108-112,2
134-93-106-81-100-83-112,2
134-130-89-81-100-83-112,2
134-130-126-122-118-124-128-89-108-112,2
134-130-107,4
134-130-126-122-118-124-128-107,3
134-93-106-87-107,2
134-93-85-98-79-87-107,2
134-93-106-87-126-122-118-124-128-107,2
134-130-126-97-57-58-54-50-53-52-56-60-55-95-128-107,1
134-93-106-81-94,1
134-93-85-98-94,1
134-130-89-81-94,1
134-130-126-97-57-64-68-72-76-63-71-94,1
134-130-89-108-85-98-94,1
134-93-85-77-86-71-94,0
134-130-126-97-57-64-68-72-76-61-45-34,11
134-93-85-77-86-65-61-45-34,9
134-93-85-77-69-78-45-34,9
134-93-106-81-73-65-61-45-34,9
134-93-85-77-69-49-38-34,9
134-93-85-98-73-65-61-45-34,9
134-93-85-77-86-65-74,7
134-93-106-81-73-65-74,7
134-93-85-98-73-65-74,7
134-130-89-81-73-65-74,7
134-93-85-77-69-78-59-74,6
134-130-89-108-85-77-86-65-74,6
134-130-126,15
134-93-106-87-126,10
134-93-85-98-79-87-126,7
134-93-85-98-79-108-91-130-126,5
134-93-106-81-100-83-91-130-126,5
134-130-89-81-100-83-106-87-126,5
113-130-126-97-57-64-68-72-76-61-45-17,9
113-130-126-97-57-64-68-72-41-36-17,9
113-130-126-97-57-64-68-37-32-36-17,9
113-130-126-97-57-33-24-28-32-36-17,9
113-93-85-77-86-65-61-45-17,8
113-93-85-77-69-78-45-17,8
113-93-85-77-69-49-44,2
113-130-126-97-57-64-68-72-76-61-45-40-44,1
113-130-126-97-57-64-68-72-76-61-80-49-44,1
113-130-126-97-57-64-68-72-41-36-40-44,1
113-130-126-97-57-64-68-37-32-36-40-44,1
113-130-126-97-57-33-24-28-32-36-40-44,1
113-93-85-77-69-84,2
113-130-126-97-57-64-68-72-76-61-80-84,1
113-130-126-97-57-64-68-72-76-63-88-69-84,1
113-130-89-108-85-77-69-84,1
113-93-85-77-86-65-61-80-84,1
113-93-106-81-100-77-69-84,1
113-93-85-77-92,2
113-130-126-97-57-64-68-72-76-63-88-92,1
113-130-89-108-85-77-92,1
113-93-106-81-100-77-92,1
113-93-106-81-73-88-92,1
113-93-85-98-73-88-92,1
113-93-85-104,3
113-130-89-108-85-104,2
113-93-106-81-100-104,2
113-130-89-81-100-104,2
113-130-126-97-57-64-68-72-76-63-88-75-104,2
113-130-126-97-57-64-68-72-76-63-71-100-104,2
113-93-112,2
113-130-89-108-112,1
113-93-85-98-79-108-112,1
113-93-106-81-100-83-112,1
113-130-89-81-100-83-112,1
113-130-126-122-118-124-128-89-108-112,1
113-130-107,6
113-130-126-122-118-124-128-107,5
113-93-106-87-107,4
113-93-85-98-79-87-107,3
113-93-106-87-126-122-118-124-128-107,3
113-130-126-97-57-58-54-50-53-52-56-60-55-95-128-107,2
113-93-106-81-94,2
113-93-85-98-94,2
113-130-89-81-94,2
113-130-126-97-57-64-68-72-76-63-71-94,2
113-130-89-108-85-98-94,2
113-93-85-77-86-71-94,2
113-130-126-97-57-64-68-72-76-61-45-34,10
113-93-85-77-86-65-61-45-34,8
113-93-85-77-69-78-45-34,8
113-93-106-81-73-65-61-45-34,8
113-93-85-77-69-49-38-34,8
113-93-85-98-73-65-61-45-34,8
113-93-85-77-86-65-74,8
113-93-106-81-73-65-74,8
113-93-85-98-73-65-74,8
113-130-89-81-73-65-74,8
113-93-85-77-69-78-59-74,7
113-130-89-108-85-77-86-65-74,6
113-130-126,12
113-93-106-87-126,8
113-93-85-98-79-87-126,6
113-93-85-98-79-108-91-130-126,4
113-93-106-81-100-83-91-130-126,4
113-130-89-81-100-83-106-87-126,4
109-118-124-97-57-64-68-72-76-61-45-17,29
109-118-124-97-57-64-68-72-41-36-17,28
109-118-124-97-57-64-68-37-32-36-17,28
109-118-124-97-57-33-24-28-32-36-17,28
109-89-81-73-65-61-45-17,26
109-118-124-97-57-58-29-20-24-28-32-36-17,23
109-118-124-97-57-64-68-72-76-61-45-40-44,3
109-118-124-97-57-64-68-72-76-61-80-49-44,3
109-118-124-97-57-64-68-72-41-36-40-44,3
109-118-124-97-57-64-68-37-32-36-40-44,3
109-118-124-97-57-33-24-28-32-36-40-44,3
109-89-108-85-77-69-49-44,3
109-118-124-97-57-64-68-72-76-61-80-84,5
109-89-108-85-77-69-84,4
109-132-93-85-77-69-84,4
109-89-81-100-77-69-84,4
109-89-81-73-65-61-80-84,4
109-89-81-73-88-69-84,4
109-89-108-85-77-92,5
109-132-93-85-77-92,5
109-89-81-100-77-92,5
109-89-81-73-88-92,5
109-118-124-97-57-64-68-72-76-63-88-92,5
109-118-124-128-89-108-85-77-92,4
109-89-108-85-104,4
109-132-93-85-104,4
109-89-81-100-104,4
109-118-124-128-89-108-85-104,3
109-118-124-128-132-93-85-104,3
109-118-124-128-89-81-100-104,3
109-89-108-112,4
109-132-93-112,4
109-118-124-128-89-108-112,3
109-118-124-128-132-93-112,3
109-89-81-100-83-112,3
109-118-124-128-89-81-100-83-112,2
109-132-136,4
109-118-124-128-132-136,3
109-89-108-91-136,2
109-118-124-128-89-108-91-136,2
109-89-81-100-83-91-136,2
109-118-124-128-89-81-100-83-91-136,1
109-132-111,7
109-118-124-128-132-111,5
109-89-108-91-111,4
109-118-124-128-89-108-91-111,3
109-89-81-100-83-91-111,3
109-118-124-128-89-81-100-83-91-111,2
109-89-81-94,2
109-118-124-128-89-81-94,1
109-89-108-85-98-94,1
109-132-93-106-81-94,1
109-132-93-85-98-94,1
109-118-124-97-57-64-68-72-76-63-71-94,1
109-118-124-97-57-64-68-72-76-61-45-34,10
109-89-81-73-65-61-45-34,9
109-118-124-128-89-81-73-65-61-45-34,7
109-118-124-97-57-64-68-72-76-61-80-49-38-34,7
109-89-108-85-77-86-65-61-45-34,7
109-89-108-85-77-69-78-45-34,7
96-73-65-61-45-17,3
96-73-65-74-41-36-17,3
96-73-65-74-70-37-32-36-17,2
96-100-77-86-65-61-45-17,2
96-100-77-69-78-45-17,2
96-73-88-69-78-45-17,2
96-73-65-61-45-40-44,4
96-100-77-69-49-44,4
96-73-65-61-80-49-44,4
96-73-88-69-49-44,4
96-73-65-74-41-36-40-44,3
96-73-65-74-70-37-32-36-40-44,3
96-100-77-69-84,3
96-73-65-61-80-84,3
96-73-88-69-84,3
96-100-77-86-65-61-80-84,2
96-79-108-85-77-69-84,2
96-73-65-61-45-40-47-84,2
96-100-77-92,1
96-73-88-92,1
96-79-108-85-77-92,0
96-73-65-61-80-67-92,0
96-100-77-86-65-61-80-67-92,0
96-100-77-69-78-59-63-88-92,0
96-100-104,5
96-79-108-85-104,3
96-73-88-75-104,3
96-73-65-61-80-67-75-104,2
96-79-87-132-93-85-104,2
96-100-77-86-65-61-80-67-75-104,2
96-100-104,2
96-79-108-85-104,2
96-73-88-75-104,2
96-73-65-61-80-67-75-104,1
96-79-87-132-93-85-104,1
96-100-77-86-65-61-80-67-75-104,1
96-79-108-112,3
96-100-83-112,3
96-73-88-75-83-112,2
96-79-87-132-93-112,2
96-73-88-75-98-79-108-112,2
96-100-77-86-71-79-108-112,2
96-79-108-91-136,3
96-100-83-91-136,3
96-79-87-132-136,3
96-73-65-74-70-66-62-55-95-128-132-136,2
96-100-83-106-87-132-136,2
96-73-88-75-83-91-136,2
96-79-108-91-111,1
96-100-83-91-111,1
96-79-87-132-111,1
96-73-65-74-70-66-62-55-95-128-132-111,0
96-100-83-106-87-132-111,0
96-73-88-75-83-91-111,0
96-79-87-107,3
96-73-65-74-70-66-62-55-95-128-107,2
96-100-83-106-87-107,2
96-79-108-91-130-107,2
96-100-83-91-130-107,2
96-79-87-126-122-118-124-128-107,2
96-73-65-61-45-34,4
96-100-77-86-65-61-45-34,3
96-100-77-69-78-45-34,3
96-73-88-69-78-45-34,3
96-100-77-69-49-38-34,3
96-73-65-61-80-49-38-34,3
36-40-44,4
36-43-80-49-44,3
36-43-59-63-88-69-49-44,2
36-43-80-67-86-65-61-45-40-44,2
36-43-59-63-88-69-78-45-40-44,2
36-40-47-78-59-63-88-69-49-44,2
36-43-80-84,5
36-40-47-84,5
36-43-59-63-88-69-84,4
36-40-47-78-59-63-88-69-84,3
36-40-47-67-86-65-61-80-84,3
36-43-59-63-71-100-77-69-84,3
36-43-59-63-88-92,4
36-43-80-67-92,4
36-40-47-67-92,4
36-40-47-78-59-63-88-92,3
36-43-59-63-71-100-77-92,3
36-43-80-67-86-71-100-77-92,2
36-43-59-63-88-75-104,3
36-43-80-67-75-104,3
36-40-47-67-75-104,3
36-43-59-63-71-100-104,3
36-40-47-78-59-63-88-75-104,2
36-43-80-67-86-71-100-104,2
36-43-59-63-88-75-83-112,3
36-43-80-67-75-83-112,3
36-43-59-63-71-79-108-112,3
36-40-47-67-75-83-112,3
36-43-59-63-71-100-83-112,3
36-43-59-63-88-75-98-79-108-112,2
36-43-59-74-70-66-62-55-95-128-132-136,3
36-43-59-63-88-75-83-91-136,2
36-43-80-67-75-83-91-136,2
36-43-59-63-71-79-108-91-136,2
36-40-47-67-75-83-91-136,2
36-43-59-63-71-100-83-91-136,2
36-43-59-74-70-66-62-55-95-128-132-111,3
36-43-59-63-88-75-83-91-111,2
36-43-80-67-75-83-91-111,2
36-43-59-63-71-79-108-91-111,2
36-40-47-67-75-83-91-111,2
36-43-59-63-71-100-83-91-111,2
36-43-59-74-70-66-62-55-95-128-107,13
36-43-59-63-71-79-87-107,11
36-43-59-74-70-66-62-55-95-122-118-124-128-107,11
36-40-47-78-59-74-70-66-62-55-95-128-107,10
36-43-80-67-86-65-74-70-66-62-55-95-128-107,9
36-40-47-67-86-65-74-70-66-62-55-95-128-107,9
36-43-59-63-71-94,4
36-43-59-63-88-75-98-94,3
36-43-80-67-75-98-94,3
