917526:0.0,0.0,0.0,0.0,38.6813063033,58.021959455,58.021959455,77.3626126066,58.021959455,38.6813063033,77.3626126066,19.3406531517,0.0,19.3406531517,77.3626126066,58.021959455,38.6813063033,19.3406531517,38.6813063033,19.3406531517,19.3406531517,38.6813063033,38.6813063033,19.3406531517,58.021959455,38.6813063033,19.3406531517,96.7032657583,19.3406531517,0.0,0.0,0.0,19.3406531517,38.6813063033,58.021959455,38.6813063033,38.6813063033,38.6813063033,19.3406531517,0.0,19.3406531517,0.0,0.0,19.3406531517,116.04391891,77.3626126066,19.3406531517,19.3406531517,0.0,0.0,19.3406531517,19.3406531517,0.0,77.3626126066,19.3406531517,38.6813063033,58.021959455,38.6813063033,0.0,0.0,0.0,19.3406531517,0.0,38.6813063033,19.3406531517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6813063033,38.6813063033,0.0,0.0,0.0,19.3406531517,0.0,0.0,0.0,0.0,77.3626126066,19.3406531517,0.0,0.0,0.0,19.3406531517,0.0,0.0,19.3406531517,38.6813063033,58.021959455,19.3406531517,19.3406531517,0.0,0.0,0.0,0.0,0.0,19.3406531517,38.6813063033,19.3406531517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6813063033,38.6813063033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3406531517,58.021959455,38.6813063033,0.0,38.6813063033,0.0,0.0,0.0,0.0,0.0,19.3406531517,58.021959455,19.3406531517,0.0,0.0,0.0,0.0,0.0,0.0,19.3406531517,38.6813063033,58.021959455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3406531517,58.021959455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6813063033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3406531517,58.021959455,19.3406531517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917527:0.0,0.0,0.0,50.9652346564,67.9536462085,84.9420577606,16.9884115521,0.0,0.0,0.0,16.9884115521,16.9884115521,16.9884115521,0.0,33.9768231043,0.0,84.9420577606,50.9652346564,0.0,16.9884115521,16.9884115521,33.9768231043,16.9884115521,0.0,16.9884115521,33.9768231043,0.0,0.0,0.0,16.9884115521,50.9652346564,0.0,33.9768231043,16.9884115521,16.9884115521,16.9884115521,0.0,0.0,16.9884115521,0.0,0.0,0.0,67.9536462085,101.930469313,67.9536462085,33.9768231043,33.9768231043,0.0,0.0,50.9652346564,16.9884115521,0.0,0.0,16.9884115521,33.9768231043,0.0,33.9768231043,0.0,0.0,50.9652346564,0.0,0.0,16.9884115521,16.9884115521,0.0,0.0,0.0,0.0,33.9768231043,33.9768231043,16.9884115521,33.9768231043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9536462085,16.9884115521,0.0,0.0,0.0,16.9884115521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9884115521,0.0,0.0,0.0,16.9884115521,0.0,0.0,0.0,0.0,0.0,0.0,50.9652346564,50.9652346564,33.9768231043,33.9768231043,0.0,0.0,0.0,0.0,0.0,16.9884115521,16.9884115521,0.0,0.0,50.9652346564,33.9768231043,0.0,0.0,0.0,0.0,0.0,0.0,16.9884115521,16.9884115521,33.9768231043,0.0,0.0,0.0,0.0,16.9884115521,16.9884115521,0.0,16.9884115521,0.0,0.0,0.0,16.9884115521,0.0,0.0,0.0,67.9536462085,67.9536462085,0.0,50.9652346564,0.0,0.0,0.0,0.0,16.9884115521,0.0,0.0,16.9884115521,0.0,50.9652346564,33.9768231043,0.0,16.9884115521,0.0,16.9884115521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917016:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917529:0.0,0.0,9.53929234038,0.0,0.0,19.0785846808,19.0785846808,9.53929234038,38.1571693615,0.0,0.0,0.0,0.0,28.6178770211,95.3929234038,95.3929234038,47.6964617019,47.6964617019,47.6964617019,38.1571693615,28.6178770211,57.2357540423,9.53929234038,9.53929234038,9.53929234038,0.0,9.53929234038,19.0785846808,38.1571693615,9.53929234038,9.53929234038,19.0785846808,28.6178770211,28.6178770211,47.6964617019,47.6964617019,66.7750463827,28.6178770211,38.1571693615,47.6964617019,19.0785846808,28.6178770211,28.6178770211,28.6178770211,38.1571693615,9.53929234038,57.2357540423,38.1571693615,9.53929234038,19.0785846808,19.0785846808,19.0785846808,0.0,9.53929234038,19.0785846808,9.53929234038,66.7750463827,76.314338723,85.8536310634,85.8536310634,66.7750463827,38.1571693615,9.53929234038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53929234038,19.0785846808,19.0785846808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6178770211,9.53929234038,9.53929234038,0.0,0.0,0.0,0.0,19.0785846808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53929234038,9.53929234038,9.53929234038,9.53929234038,0.0,0.0,19.0785846808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53929234038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53929234038,0.0,0.0,0.0,9.53929234038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917530:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9183558531,0.0,0.0,17.9591779265,0.0,0.0,17.9591779265,17.9591779265,0.0,0.0,0.0,0.0,0.0,35.9183558531,35.9183558531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8367117061,53.8775337796,35.9183558531,35.9183558531,35.9183558531,0.0,0.0,0.0,0.0,0.0,35.9183558531,53.8775337796,17.9591779265,0.0,0.0,0.0,0.0,17.9591779265,17.9591779265,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,17.9591779265,0.0,17.9591779265,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,53.8775337796,35.9183558531,35.9183558531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9183558531,35.9183558531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9183558531,35.9183558531,35.9183558531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,0.0,0.0,17.9591779265,17.9591779265,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917531:0.0,0.0,19.3406531517,0.0,0.0,0.0,19.3406531517,19.3406531517,19.3406531517,0.0,19.3406531517,38.6813063033,0.0,0.0,77.3626126066,19.3406531517,0.0,0.0,0.0,0.0,0.0,38.6813063033,19.3406531517,0.0,19.3406531517,38.6813063033,0.0,0.0,19.3406531517,19.3406531517,19.3406531517,77.3626126066,0.0,19.3406531517,0.0,0.0,58.021959455,0.0,0.0,19.3406531517,19.3406531517,0.0,77.3626126066,0.0,0.0,58.021959455,19.3406531517,0.0,0.0,77.3626126066,19.3406531517,0.0,0.0,38.6813063033,0.0,19.3406531517,38.6813063033,19.3406531517,0.0,38.6813063033,38.6813063033,0.0,0.0,38.6813063033,19.3406531517,0.0,0.0,0.0,0.0,0.0,77.3626126066,0.0,0.0,19.3406531517,19.3406531517,0.0,0.0,38.6813063033,38.6813063033,0.0,19.3406531517,0.0,0.0,0.0,19.3406531517,0.0,0.0,38.6813063033,19.3406531517,0.0,0.0,58.021959455,19.3406531517,0.0,0.0,0.0,0.0,0.0,38.6813063033,58.021959455,0.0,0.0,38.6813063033,0.0,0.0,0.0,0.0,0.0,0.0,38.6813063033,0.0,0.0,58.021959455,0.0,0.0,58.021959455,0.0,0.0,0.0,19.3406531517,0.0,0.0,0.0,0.0,0.0,0.0,19.3406531517,0.0,0.0,0.0,38.6813063033,0.0,0.0,0.0,0.0,0.0,154.725225213,38.6813063033,0.0,0.0,19.3406531517,0.0,0.0,0.0,0.0,0.0,0.0,38.6813063033,0.0,0.0,38.6813063033,0.0,0.0,0.0,38.6813063033,58.021959455,0.0,38.6813063033,19.3406531517,0.0,0.0,0.0,0.0,0.0,0.0,19.3406531517,0.0,19.3406531517,38.6813063033,19.3406531517,0.0,0.0,0.0,0.0,0.0,19.3406531517,0.0
917020:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917021:0.0,0.0,16.7618993981,16.7618993981,0.0,16.7618993981,16.7618993981,50.2856981943,16.7618993981,33.5237987962,0.0,16.7618993981,16.7618993981,16.7618993981,0.0,16.7618993981,0.0,16.7618993981,33.5237987962,16.7618993981,0.0,33.5237987962,16.7618993981,0.0,0.0,16.7618993981,0.0,16.7618993981,0.0,16.7618993981,0.0,0.0,16.7618993981,0.0,16.7618993981,33.5237987962,0.0,0.0,0.0,0.0,16.7618993981,16.7618993981,16.7618993981,33.5237987962,33.5237987962,50.2856981943,0.0,0.0,0.0,16.7618993981,0.0,16.7618993981,16.7618993981,0.0,0.0,16.7618993981,33.5237987962,33.5237987962,16.7618993981,0.0,16.7618993981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7618993981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917022:0.0,0.0,17.9591779265,17.9591779265,0.0,35.9183558531,35.9183558531,35.9183558531,35.9183558531,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,35.9183558531,89.7958896327,35.9183558531,71.8367117061,53.8775337796,35.9183558531,0.0,0.0,0.0,17.9591779265,0.0,0.0,35.9183558531,35.9183558531,71.8367117061,35.9183558531,89.7958896327,53.8775337796,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.755067559,35.9183558531,71.8367117061,0.0,17.9591779265,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,71.8367117061,53.8775337796,71.8367117061,35.9183558531,71.8367117061,35.9183558531,35.9183558531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,17.9591779265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9591779265,35.9183558531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17439:0.0,0.0,9.98298035621,39.9319214248,59.8978821373,19.9659607124,0.0,9.98298035621,9.98298035621,9.98298035621,0.0,9.98298035621,39.9319214248,19.9659607124,49.9149017811,9.98298035621,39.9319214248,9.98298035621,9.98298035621,9.98298035621,19.9659607124,9.98298035621,59.8978821373,69.8808624935,0.0,0.0,0.0,9.98298035621,19.9659607124,0.0,0.0,19.9659607124,49.9149017811,9.98298035621,0.0,9.98298035621,9.98298035621,0.0,0.0,0.0,19.9659607124,39.9319214248,19.9659607124,19.9659607124,9.98298035621,0.0,19.9659607124,69.8808624935,0.0,0.0,39.9319214248,29.9489410686,79.8638428497,39.9319214248,19.9659607124,29.9489410686,9.98298035621,9.98298035621,0.0,0.0,39.9319214248,49.9149017811,29.9489410686,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,9.98298035621,0.0,9.98298035621,9.98298035621,0.0,0.0,0.0,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98298035621,9.98298035621,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,19.9659607124,0.0,0.0,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,9.98298035621,0.0,19.9659607124,0.0,0.0,0.0,0.0,0.0,0.0,9.98298035621,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9659607124,0.0,0.0,0.0,0.0,0.0,9.98298035621,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98298035621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917024:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917025:0.0,0.0,0.0,0.0,0.0,0.0,11.6659264481,0.0,0.0,11.6659264481,0.0,0.0,0.0,11.6659264481,0.0,0.0,0.0,0.0,11.6659264481,0.0,0.0,0.0,0.0,0.0,11.6659264481,0.0,11.6659264481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3318528962,0.0,0.0,0.0,11.6659264481,0.0,0.0,11.6659264481,0.0,0.0,0.0,11.6659264481,0.0,0.0,11.6659264481,0.0,0.0,0.0,11.6659264481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17443:0.0,0.0,26.0034391056,39.0051586585,26.0034391056,26.0034391056,13.0017195528,13.0017195528,0.0,39.0051586585,0.0,13.0017195528,0.0,39.0051586585,26.0034391056,39.0051586585,0.0,26.0034391056,0.0,13.0017195528,13.0017195528,39.0051586585,26.0034391056,26.0034391056,13.0017195528,26.0034391056,0.0,0.0,13.0017195528,0.0,39.0051586585,39.0051586585,13.0017195528,39.0051586585,26.0034391056,26.0034391056,26.0034391056,13.0017195528,26.0034391056,0.0,26.0034391056,39.0051586585,0.0,39.0051586585,39.0051586585,26.0034391056,0.0,0.0,13.0017195528,78.0103173169,26.0034391056,39.0051586585,13.0017195528,13.0017195528,39.0051586585,13.0017195528,0.0,13.0017195528,39.0051586585,39.0051586585,13.0017195528,65.0085977641,39.0051586585,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917541:0.0,0.0,8.58536310634,8.58536310634,4.29268155317,0.0,0.0,12.8780446595,17.1707262127,0.0,17.1707262127,8.58536310634,4.29268155317,0.0,17.1707262127,8.58536310634,4.29268155317,8.58536310634,0.0,8.58536310634,12.8780446595,4.29268155317,8.58536310634,0.0,0.0,12.8780446595,25.756089319,34.3414524254,8.58536310634,0.0,0.0,4.29268155317,25.756089319,12.8780446595,4.29268155317,0.0,0.0,21.4634077659,17.1707262127,4.29268155317,0.0,0.0,0.0,8.58536310634,12.8780446595,17.1707262127,4.29268155317,0.0,0.0,4.29268155317,12.8780446595,17.1707262127,4.29268155317,0.0,4.29268155317,4.29268155317,25.756089319,12.8780446595,12.8780446595,4.29268155317,0.0,8.58536310634,4.29268155317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16935:0.0,0.0,6.43902232976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43902232976,6.43902232976,6.43902232976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43902232976,0.0,6.43902232976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43902232976,6.43902232976,0.0,6.43902232976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8780446595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917544:0.0,0.0,0.0,0.0,100.931867343,50.4659336717,25.2329668358,25.2329668358,12.6164834179,25.2329668358,37.8494502538,50.4659336717,12.6164834179,37.8494502538,0.0,0.0,37.8494502538,37.8494502538,12.6164834179,25.2329668358,12.6164834179,0.0,63.0824170896,0.0,25.2329668358,37.8494502538,25.2329668358,0.0,50.4659336717,37.8494502538,63.0824170896,0.0,0.0,0.0,100.931867343,88.3153839255,63.0824170896,50.4659336717,0.0,0.0,63.0824170896,12.6164834179,50.4659336717,12.6164834179,0.0,12.6164834179,37.8494502538,37.8494502538,12.6164834179,25.2329668358,12.6164834179,0.0,50.4659336717,50.4659336717,12.6164834179,0.0,0.0,12.6164834179,75.6989005075,63.0824170896,0.0,25.2329668358,0.0,12.6164834179,12.6164834179,0.0,12.6164834179,12.6164834179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6164834179,0.0,0.0,12.6164834179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6164834179,0.0,0.0,0.0,0.0,0.0,12.6164834179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
